856:  (5)121010, 63:  (6)121110
857:  (5)130100, -1: 
858:  (5)031010, -1: 
859:  (5)121100, 62:  (6)122100
860:  (5)030110, -1: 
861:  (5)120110, 63:  (6)121110
862:  (5)130010, -1: 
863:  (5)131000, -1: 
864:  (5)031100, -1: 
865:  (5)021110, 63:  (6)121110
866:  (5)130100, -1: 
867:  (5)031010, -1: 
868:  (5)030110, -1: 
869:  (5)130010, -1: 
870:  (5)131000, -1: 
871:  (5)031100, -1: 
872:  (5)103010, -1: 
873:  (5)112100, 3:  (6)112110
874:  (5)013010, -1: 
875:  (5)103100, -1: 
876:  (5)012110, 2:  (6)012210
877:  (5)102110, 3:  (6)112110
878:  (5)112010, 3:  (6)112110
879:  (5)113000, -1: 
880:  (5)013100, -1: 
881:  (5)003110, -1: 
882:  (5)103010, -1: 
883:  (5)112100, 3:  (6)112110
884:  (5)013010, -1: 
885:  (5)103100, -1: 
886:  (5)012110, 2:  (6)012210
887:  (5)102110, 3:  (6)112110
888:  (5)112010, 3:  (6)112110
889:  (5)113000, -1: 
890:  (5)013100, -1: 
891:  (5)003110, -1: 
892:  (5)103010, -1: 
893:  (5)013010, -1: 
894:  (5)103100, -1: 
895:  (5)113000, -1: 
896:  (5)013100, -1: 
897:  (5)003110, -1: 
898:  (5)103010, -1: 
899:  (5)013010, -1: 
900:  (5)103100, -1: 
901:  (5)113000, -1: 
902:  (5)013100, -1: 
903:  (5)003110, -1: 
904:  (5)103010, -1: 
905:  (5)112100, 3:  (6)112110
906:  (5)013010, -1: 
907:  (5)103100, -1: 
908:  (5)012110, 2:  (6)012210
909:  (5)102110, 3:  (6)112110
910:  (5)112010, 3:  (6)112110
911:  (5)113000, -1: 
912:  (5)013100, -1: 
913:  (5)003110, -1: 
914:  (5)103010, -1: 
915:  (5)013010, -1: 
916:  (5)103100, -1: 
917:  (5)113000, -1: 
918:  (5)013100, -1: 
919:  (5)003110, -1: 
920:  (5)103010, -1: 
921:  (5)112100, 3:  (6)112110
922:  (5)013010, -1: 
923:  (5)103100, -1: 
924:  (5)012110, 2:  (6)012210
925:  (5)102110, 3:  (6)112110
926:  (5)112010, 3:  (6)112110
927:  (5)113000, -1: 
928:  (5)013100, -1: 
929:  (5)003110, -1: 
930:  (5)301010, -1: 
931:  (5)310100, -1: 
932:  (5)211010, 223:  (6)211110
933:  (5)301100, -1: 
934:  (5)210110, 223:  (6)211110
935:  (5)300110, -1: 
936:  (5)310010, -1: 
937:  (5)311000, -1: 
938:  (5)211100, 223:  (6)211110
939:  (5)201110, 223:  (6)211110
940:  (5)301010, -1: 
941:  (5)310100, -1: 
942:  (5)211010, 223:  (6)211110
943:  (5)301100, -1: 
944:  (5)210110, 223:  (6)211110
945:  (5)300110, -1: 
946:  (5)310010, -1: 
947:  (5)311000, -1: 
948:  (5)211100, 223:  (6)211110
949:  (5)201110, 223:  (6)211110
950:  (5)301010, -1: 
951:  (5)310100, -1: 
952:  (5)301100, -1: 
953:  (5)300110, -1: 
954:  (5)310010, -1: 
955:  (5)311000, -1: 
956:  (5)301010, -1: 
957:  (5)310100, -1: 
958:  (5)301100, -1: 
959:  (5)300110, -1: 
960:  (5)310010, -1: 
961:  (5)311000, -1: 
962:  (5)301010, -1: 
963:  (5)310100, -1: 
964:  (5)211010, 223:  (6)211110
965:  (5)301100, -1: 
966:  (5)210110, 223:  (6)211110
967:  (5)300110, -1: 
968:  (5)310010, -1: 
969:  (5)311000, -1: 
970:  (5)211100, 223:  (6)211110
971:  (5)201110, 223:  (6)211110
972:  (5)103010, -1: 
973:  (5)112100, 3:  (6)112110
974:  (5)013010, -1: 
975:  (5)103100, -1: 
976:  (5)012110, 2:  (6)012210
977:  (5)102110, 3:  (6)112110
978:  (5)112010, 3:  (6)112110
979:  (5)113000, -1: 
980:  (5)013100, -1: 
981:  (5)003110, -1: 
982:  (5)103010, -1: 
983:  (5)112100, 3:  (6)112110
984:  (5)013010, -1: 
985:  (5)103100, -1: 
986:  (5)012110, 2:  (6)012210
987:  (5)102110, 3:  (6)112110
988:  (5)112010, 3:  (6)112110
989:  (5)113000, -1: 
990:  (5)013100, -1: 
991:  (5)003110, -1: 
992:  (5)103010, -1: 
993:  (5)013010, -1: 
994:  (5)103100, -1: 
995:  (5)113000, -1: 
996:  (5)013100, -1: 
997:  (5)003110, -1: 
998:  (5)103010, -1: 
999:  (5)112100, 3:  (6)112110
1000:  (5)013010, -1: 
1001:  (5)103100, -1: 
1002:  (5)012110, 2:  (6)012210
1003:  (5)102110, 3:  (6)112110
1004:  (5)112010, 3:  (6)112110
1005:  (5)113000, -1: 
1006:  (5)013100, -1: 
1007:  (5)003110, -1: 
1008:  (5)103010, -1: 
1009:  (5)013010, -1: 
1010:  (5)103100, -1: 
1011:  (5)113000, -1: 
1012:  (5)013100, -1: 
1013:  (5)003110, -1: 
1014:  (5)121010, 63:  (6)121110
1015:  (5)130100, -1: 
1016:  (5)031010, -1: 
1017:  (5)121100, 62:  (6)122100
1018:  (5)030110, -1: 
1019:  (5)120110, 63:  (6)121110
1020:  (5)130010, -1: 
1021:  (5)131000, -1: 
1022:  (5)031100, -1: 
1023:  (5)021110, 63:  (6)121110
1024:  (5)121010, 63:  (6)121110
1025:  (5)130100, -1: 
1026:  (5)031010, -1: 
1027:  (5)121100, 62:  (6)122100
1028:  (5)030110, -1: 
1029:  (5)120110, 63:  (6)121110
1030:  (5)130010, -1: 
1031:  (5)131000, -1: 
1032:  (5)031100, -1: 
1033:  (5)021110, 63:  (6)121110
1034:  (5)130100, -1: 
1035:  (5)031010, -1: 
1036:  (5)030110, -1: 
1037:  (5)130010, -1: 
1038:  (5)131000, -1: 
1039:  (5)031100, -1: 
1040:  (5)121010, 63:  (6)121110
1041:  (5)130100, -1: 
1042:  (5)031010, -1: 
1043:  (5)121100, 62:  (6)122100
1044:  (5)030110, -1: 
1045:  (5)120110, 63:  (6)121110
1046:  (5)130010, -1: 
1047:  (5)131000, -1: 
1048:  (5)031100, -1: 
1049:  (5)021110, 63:  (6)121110
1050:  (5)130100, -1: 
1051:  (5)031010, -1: 
1052:  (5)030110, -1: 
1053:  (5)130010, -1: 
1054:  (5)131000, -1: 
1055:  (5)031100, -1: 
1056:  (5)101030, -1: 
1057:  (5)110120, 4:  (6)111120
1058:  (5)011030, -1: 
1059:  (5)101120, 4:  (6)111120
1060:  (5)010130, -1: 
1061:  (5)100130, -1: 
1062:  (5)110030, -1: 
1063:  (5)111020, 4:  (6)111120
1064:  (5)011120, 4:  (6)111120
1065:  (5)001130, -1: 
1066:  (5)101030, -1: 
1067:  (5)110120, 4:  (6)111120
1068:  (5)011030, -1: 
1069:  (5)101120, 4:  (6)111120
1070:  (5)010130, -1: 
1071:  (5)100130, -1: 
1072:  (5)110030, -1: 
1073:  (5)111020, 4:  (6)111120
1074:  (5)011120, 4:  (6)111120
1075:  (5)001130, -1: 
1076:  (5)101030, -1: 
1077:  (5)011030, -1: 
1078:  (5)010130, -1: 
1079:  (5)100130, -1: 
1080:  (5)110030, -1: 
1081:  (5)001130, -1: 
1082:  (5)101030, -1: 
1083:  (5)011030, -1: 
1084:  (5)010130, -1: 
1085:  (5)100130, -1: 
1086:  (5)110030, -1: 
1087:  (5)001130, -1: 
1088:  (5)101030, -1: 
1089:  (5)110120, 4:  (6)111120
1090:  (5)011030, -1: 
1091:  (5)101120, 4:  (6)111120
1092:  (5)010130, -1: 
1093:  (5)100130, -1: 
1094:  (5)110030, -1: 
1095:  (5)111020, 4:  (6)111120
1096:  (5)011120, 4:  (6)111120
1097:  (5)001130, -1: 
1098:  (5)301010, -1: 
1099:  (5)310100, -1: 
1100:  (5)211010, 223:  (6)211110
1101:  (5)301100, -1: 
1102:  (5)210110, 223:  (6)211110
1103:  (5)300110, -1: 
1104:  (5)310010, -1: 
1105:  (5)311000, -1: 
1106:  (5)211100, 223:  (6)211110
1107:  (5)201110, 223:  (6)211110
1108:  (5)301010, -1: 
1109:  (5)310100, -1: 
1110:  (5)211010, 223:  (6)211110
1111:  (5)301100, -1: 
1112:  (5)210110, 223:  (6)211110
1113:  (5)300110, -1: 
1114:  (5)310010, -1: 
1115:  (5)311000, -1: 
1116:  (5)211100, 223:  (6)211110
1117:  (5)201110, 223:  (6)211110
1118:  (5)301010, -1: 
1119:  (5)310100, -1: 
1120:  (5)301100, -1: 
1121:  (5)300110, -1: 
1122:  (5)310010, -1: 
1123:  (5)311000, -1: 
1124:  (5)301010, -1: 
1125:  (5)310100, -1: 
1126:  (5)211010, 223:  (6)211110
1127:  (5)301100, -1: 
1128:  (5)210110, 223:  (6)211110
1129:  (5)300110, -1: 
1130:  (5)310010, -1: 
1131:  (5)311000, -1: 
1132:  (5)211100, 223:  (6)211110
1133:  (5)201110, 223:  (6)211110
1134:  (5)101210, 5:  (6)101220
1135:  (5)110300, -1: 
1136:  (5)011210, 2:  (6)012210
1137:  (5)101300, -1: 
1138:  (5)010310, -1: 
1139:  (5)100310, -1: 
1140:  (5)110210, 9:  (6)111210
1141:  (5)111200, 9:  (6)111210
1142:  (5)011300, -1: 
1143:  (5)001310, -1: 
1144:  (5)101210, 5:  (6)101220
1145:  (5)110300, -1: 
1146:  (5)011210, 2:  (6)012210
1147:  (5)101300, -1: 
1148:  (5)010310, -1: 
1149:  (5)100310, -1: 
1150:  (5)110210, 9:  (6)111210
1151:  (5)111200, 9:  (6)111210
1152:  (5)011300, -1: 
1153:  (5)001310, -1: 
1154:  (5)101210, 5:  (6)101220
1155:  (5)110300, -1: 
1156:  (5)011210, 2:  (6)012210
1157:  (5)101300, -1: 
1158:  (5)010310, -1: 
1159:  (5)100310, -1: 
1160:  (5)110210, 9:  (6)111210
1161:  (5)111200, 9:  (6)111210
1162:  (5)011300, -1: 
1163:  (5)001310, -1: 
1164:  (5)110300, -1: 
1165:  (5)101300, -1: 
1166:  (5)010310, -1: 
1167:  (5)100310, -1: 
1168:  (5)011300, -1: 
1169:  (5)001310, -1: 
1170:  (5)110300, -1: 
1171:  (5)101300, -1: 
1172:  (5)010310, -1: 
1173:  (5)100310, -1: 
1174:  (5)011300, -1: 
1175:  (5)001310, -1: 
1176:  (5)103010, -1: 
1177:  (5)112100, 3:  (6)112110
1178:  (5)013010, -1: 
1179:  (5)103100, -1: 
1180:  (5)012110, 2:  (6)012210
1181:  (5)102110, 3:  (6)112110
1182:  (5)112010, 3:  (6)112110
1183:  (5)113000, -1: 
1184:  (5)013100, -1: 
1185:  (5)003110, -1: 
1186:  (5)103010, -1: 
1187:  (5)112100, 3:  (6)112110
1188:  (5)013010, -1: 
1189:  (5)103100, -1: 
1190:  (5)012110, 2:  (6)012210
1191:  (5)102110, 3:  (6)112110
1192:  (5)112010, 3:  (6)112110
1193:  (5)113000, -1: 
1194:  (5)013100, -1: 
1195:  (5)003110, -1: 
1196:  (5)103010, -1: 
1197:  (5)112100, 3:  (6)112110
1198:  (5)013010, -1: 
1199:  (5)103100, -1: 
1200:  (5)012110, 2:  (6)012210
1201:  (5)102110, 3:  (6)112110
1202:  (5)112010, 3:  (6)112110
1203:  (5)113000, -1: 
1204:  (5)013100, -1: 
1205:  (5)003110, -1: 
1206:  (5)103010, -1: 
1207:  (5)013010, -1: 
1208:  (5)103100, -1: 
1209:  (5)113000, -1: 
1210:  (5)013100, -1: 
1211:  (5)003110, -1: 
1212:  (5)101030, -1: 
1213:  (5)110120, 4:  (6)111120
1214:  (5)011030, -1: 
1215:  (5)101120, 4:  (6)111120
1216:  (5)010130, -1: 
1217:  (5)100130, -1: 
1218:  (5)110030, -1: 
1219:  (5)111020, 4:  (6)111120
1220:  (5)011120, 4:  (6)111120
1221:  (5)001130, -1: 
1222:  (5)101030, -1: 
1223:  (5)110120, 4:  (6)111120
1224:  (5)011030, -1: 
1225:  (5)101120, 4:  (6)111120
1226:  (5)010130, -1: 
1227:  (5)100130, -1: 
1228:  (5)110030, -1: 
1229:  (5)111020, 4:  (6)111120
1230:  (5)011120, 4:  (6)111120
1231:  (5)001130, -1: 
1232:  (5)101030, -1: 
1233:  (5)110120, 4:  (6)111120
1234:  (5)011030, -1: 
1235:  (5)101120, 4:  (6)111120
1236:  (5)010130, -1: 
1237:  (5)100130, -1: 
1238:  (5)110030, -1: 
1239:  (5)111020, 4:  (6)111120
1240:  (5)011120, 4:  (6)111120
1241:  (5)001130, -1: 
1242:  (5)101030, -1: 
1243:  (5)011030, -1: 
1244:  (5)010130, -1: 
1245:  (5)100130, -1: 
1246:  (5)110030, -1: 
1247:  (5)001130, -1: 
1248:  (5)121010, 63:  (6)121110
1249:  (5)130100, -1: 
1250:  (5)031010, -1: 
1251:  (5)121100, 62:  (6)122100
1252:  (5)030110, -1: 
1253:  (5)120110, 63:  (6)121110
1254:  (5)130010, -1: 
1255:  (5)131000, -1: 
1256:  (5)031100, -1: 
1257:  (5)021110, 63:  (6)121110
1258:  (5)121010, 63:  (6)121110
1259:  (5)130100, -1: 
1260:  (5)031010, -1: 
1261:  (5)121100, 62:  (6)122100
1262:  (5)030110, -1: 
1263:  (5)120110, 63:  (6)121110
1264:  (5)130010, -1: 
1265:  (5)131000, -1: 
1266:  (5)031100, -1: 
1267:  (5)021110, 63:  (6)121110
1268:  (5)121010, 63:  (6)121110
1269:  (5)130100, -1: 
1270:  (5)031010, -1: 
1271:  (5)121100, 62:  (6)122100
1272:  (5)030110, -1: 
1273:  (5)120110, 63:  (6)121110
1274:  (5)130010, -1: 
1275:  (5)131000, -1: 
1276:  (5)031100, -1: 
1277:  (5)021110, 63:  (6)121110
1278:  (5)130100, -1: 
1279:  (5)031010, -1: 
1280:  (5)030110, -1: 
1281:  (5)130010, -1: 
1282:  (5)131000, -1: 
1283:  (5)031100, -1: 
1284:  (5)101210, 5:  (6)101220
1285:  (5)110300, -1: 
1286:  (5)011210, 2:  (6)012210
1287:  (5)101300, -1: 
1288:  (5)010310, -1: 
1289:  (5)100310, -1: 
1290:  (5)110210, 9:  (6)111210
1291:  (5)111200, 9:  (6)111210
1292:  (5)011300, -1: 
1293:  (5)001310, -1: 
1294:  (5)101210, 5:  (6)101220
1295:  (5)110300, -1: 
1296:  (5)011210, 2:  (6)012210
1297:  (5)101300, -1: 
1298:  (5)010310, -1: 
1299:  (5)100310, -1: 
1300:  (5)110210, 9:  (6)111210
1301:  (5)111200, 9:  (6)111210
1302:  (5)011300, -1: 
1303:  (5)001310, -1: 
1304:  (5)101210, 5:  (6)101220
1305:  (5)110300, -1: 
1306:  (5)011210, 2:  (6)012210
1307:  (5)101300, -1: 
1308:  (5)010310, -1: 
1309:  (5)100310, -1: 
1310:  (5)110210, 9:  (6)111210
1311:  (5)111200, 9:  (6)111210
1312:  (5)011300, -1: 
1313:  (5)001310, -1: 
1314:  (5)110300, -1: 
1315:  (5)101300, -1: 
1316:  (5)010310, -1: 
1317:  (5)100310, -1: 
1318:  (5)011300, -1: 
1319:  (5)001310, -1: 
1320:  (5)121010, 63:  (6)121110
1321:  (5)121010, 63:  (6)121110
1322:  (5)121010, 63:  (6)121110
1323:  (5)121010, 63:  (6)121110
1324:  (5)211010, 223:  (6)211110
1325:  (5)211010, 223:  (6)211110
1326:  (5)211010, 223:  (6)211110
1327:  (5)211010, 223:  (6)211110
1328:  (5)121100, 62:  (6)122100
1329:  (5)121100, 62:  (6)122100
1330:  (5)121100, 62:  (6)122100
1331:  (5)121100, 62:  (6)122100
1332:  (5)210110, 223:  (6)211110
1333:  (5)210110, 223:  (6)211110
1334:  (5)210110, 223:  (6)211110
1335:  (5)210110, 223:  (6)211110
1336:  (5)120110, 63:  (6)121110
1337:  (5)120110, 63:  (6)121110
1338:  (5)120110, 63:  (6)121110
1339:  (5)120110, 63:  (6)121110
1340:  (5)211100, 223:  (6)211110
1341:  (5)211100, 223:  (6)211110
1342:  (5)211100, 223:  (6)211110
1343:  (5)211100, 223:  (6)211110
1344:  (5)201110, 223:  (6)211110
1345:  (5)021110, 63:  (6)121110
1346:  (5)201110, 223:  (6)211110
1347:  (5)021110, 63:  (6)121110
1348:  (5)201110, 223:  (6)211110
1349:  (5)021110, 63:  (6)121110
1350:  (5)201110, 223:  (6)211110
1351:  (5)021110, 63:  (6)121110
1352:  (5)110120, 4:  (6)111120
1353:  (5)110120, 4:  (6)111120
1354:  (5)110120, 4:  (6)111120
1355:  (5)110120, 4:  (6)111120
1356:  (5)211010, 223:  (6)211110
1357:  (5)211010, 223:  (6)211110
1358:  (5)211010, 223:  (6)211110
1359:  (5)101120, 4:  (6)111120
1360:  (5)101120, 4:  (6)111120
1361:  (5)101120, 4:  (6)111120
1362:  (5)101120, 4:  (6)111120
1363:  (5)210110, 223:  (6)211110
1364:  (5)210110, 223:  (6)211110
1365:  (5)210110, 223:  (6)211110
1366:  (5)111020, 4:  (6)111120
1367:  (5)111020, 4:  (6)111120
1368:  (5)111020, 4:  (6)111120
1369:  (5)111020, 4:  (6)111120
1370:  (5)211100, 223:  (6)211110
1371:  (5)011120, 4:  (6)111120
1372:  (5)011120, 4:  (6)111120
1373:  (5)211100, 223:  (6)211110
1374:  (5)011120, 4:  (6)111120
1375:  (5)211100, 223:  (6)211110
1376:  (5)011120, 4:  (6)111120
1377:  (5)201110, 223:  (6)211110
1378:  (5)201110, 223:  (6)211110
1379:  (5)201110, 223:  (6)211110
1380:  (5)101210, 5:  (6)101220
1381:  (5)101210, 5:  (6)101220
1382:  (5)101210, 5:  (6)101220
1383:  (5)101210, 5:  (6)101220
1384:  (5)110120, 4:  (6)111120
1385:  (5)110120, 4:  (6)111120
1386:  (5)110120, 4:  (6)111120
1387:  (5)011210, 2:  (6)012210
1388:  (5)011210, 2:  (6)012210
1389:  (5)011210, 2:  (6)012210
1390:  (5)011210, 2:  (6)012210
1391:  (5)101120, 4:  (6)111120
1392:  (5)101120, 4:  (6)111120
1393:  (5)101120, 4:  (6)111120
1394:  (5)110210, 9:  (6)111210
1395:  (5)110210, 9:  (6)111210
1396:  (5)110210, 9:  (6)111210
1397:  (5)110210, 9:  (6)111210
1398:  (5)111200, 9:  (6)111210
1399:  (5)111020, 4:  (6)111120
1400:  (5)111200, 9:  (6)111210
1401:  (5)111020, 4:  (6)111120
1402:  (5)111200, 9:  (6)111210
1403:  (5)111020, 4:  (6)111120
1404:  (5)111200, 9:  (6)111210
1405:  (5)011120, 4:  (6)111120
1406:  (5)011120, 4:  (6)111120
1407:  (5)011120, 4:  (6)111120
1408:  (5)101210, 5:  (6)101220
1409:  (5)101210, 5:  (6)101220
1410:  (5)101210, 5:  (6)101220
1411:  (5)112100, 3:  (6)112110
1412:  (5)112100, 3:  (6)112110
1413:  (5)112100, 3:  (6)112110
1414:  (5)112100, 3:  (6)112110
1415:  (5)011210, 2:  (6)012210
1416:  (5)011210, 2:  (6)012210
1417:  (5)011210, 2:  (6)012210
1418:  (5)012110, 2:  (6)012210
1419:  (5)012110, 2:  (6)012210
1420:  (5)012110, 2:  (6)012210
1421:  (5)012110, 2:  (6)012210
1422:  (5)102110, 3:  (6)112110
1423:  (5)102110, 3:  (6)112110
1424:  (5)102110, 3:  (6)112110
1425:  (5)102110, 3:  (6)112110
1426:  (5)112010, 3:  (6)112110
1427:  (5)110210, 9:  (6)111210
1428:  (5)112010, 3:  (6)112110
1429:  (5)112010, 3:  (6)112110
1430:  (5)110210, 9:  (6)111210
1431:  (5)112010, 3:  (6)112110
1432:  (5)110210, 9:  (6)111210
1433:  (5)111200, 9:  (6)111210
1434:  (5)111200, 9:  (6)111210
1435:  (5)111200, 9:  (6)111210
1436:  (5)121010, 63:  (6)121110
1437:  (5)121010, 63:  (6)121110
1438:  (5)121010, 63:  (6)121110
1439:  (5)112100, 3:  (6)112110
1440:  (5)112100, 3:  (6)112110
1441:  (5)112100, 3:  (6)112110
1442:  (5)121100, 62:  (6)122100
1443:  (5)121100, 62:  (6)122100
1444:  (5)121100, 62:  (6)122100
1445:  (5)012110, 2:  (6)012210
1446:  (5)012110, 2:  (6)012210
1447:  (5)012110, 2:  (6)012210
1448:  (5)120110, 63:  (6)121110
1449:  (5)102110, 3:  (6)112110
1450:  (5)102110, 3:  (6)112110
1451:  (5)120110, 63:  (6)121110
1452:  (5)102110, 3:  (6)112110
1453:  (5)120110, 63:  (6)121110
1454:  (5)112010, 3:  (6)112110
1455:  (5)112010, 3:  (6)112110
1456:  (5)112010, 3:  (6)112110
1457:  (5)021110, 63:  (6)121110
1458:  (5)021110, 63:  (6)121110
1459:  (5)021110, 63:  (6)121110
1460:  (5)112100, 3:  (6)112110
1461:  (5)112100, 3:  (6)112110
1462:  (5)211010, 223:  (6)211110
1463:  (5)211010, 223:  (6)211110
1464:  (5)210110, 223:  (6)211110
1465:  (5)012110, 2:  (6)012210
1466:  (5)210110, 223:  (6)211110
1467:  (5)012110, 2:  (6)012210
1468:  (5)102110, 3:  (6)112110
1469:  (5)102110, 3:  (6)112110
1470:  (5)112010, 3:  (6)112110
1471:  (5)112010, 3:  (6)112110
1472:  (5)211100, 223:  (6)211110
1473:  (5)211100, 223:  (6)211110
1474:  (5)201110, 223:  (6)211110
1475:  (5)201110, 223:  (6)211110
1476:  (5)121010, 63:  (6)121110
1477:  (5)121010, 63:  (6)121110
1478:  (5)110120, 4:  (6)111120
1479:  (5)110120, 4:  (6)111120
1480:  (5)121100, 62:  (6)122100
1481:  (5)101120, 4:  (6)111120
1482:  (5)101120, 4:  (6)111120
1483:  (5)121100, 62:  (6)122100
1484:  (5)120110, 63:  (6)121110
1485:  (5)120110, 63:  (6)121110
1486:  (5)111020, 4:  (6)111120
1487:  (5)111020, 4:  (6)111120
1488:  (5)011120, 4:  (6)111120
1489:  (5)011120, 4:  (6)111120
1490:  (5)021110, 63:  (6)121110
1491:  (5)021110, 63:  (6)121110
1492:  (5)101210, 5:  (6)101220
1493:  (5)101210, 5:  (6)101220
1494:  (5)211010, 223:  (6)211110
1495:  (5)011210, 2:  (6)012210
1496:  (5)011210, 2:  (6)012210
1497:  (5)210110, 223:  (6)211110
1498:  (5)110210, 9:  (6)111210
1499:  (5)110210, 9:  (6)111210
1500:  (5)111200, 9:  (6)111210
1501:  (5)111200, 9:  (6)111210
1502:  (5)211100, 223:  (6)211110
1503:  (5)201110, 223:  (6)211110
1504:  (5)112100, 3:  (6)112110
1505:  (5)110120, 4:  (6)111120
1506:  (5)101120, 4:  (6)111120
1507:  (5)012110, 2:  (6)012210
1508:  (5)102110, 3:  (6)112110
1509:  (5)112010, 3:  (6)112110
1510:  (5)111020, 4:  (6)111120
1511:  (5)011120, 4:  (6)111120
1512:  (5)121010, 63:  (6)121110
1513:  (5)101210, 5:  (6)101220
1514:  (5)011210, 2:  (6)012210
1515:  (5)121100, 62:  (6)122100
1516:  (5)120110, 63:  (6)121110
1517:  (5)110210, 9:  (6)111210
1518:  (5)111200, 9:  (6)111210
1519:  (5)021110, 63:  (6)121110
1520:  (5)301010, -1: 
1521:  (5)310100, -1: 
1522:  (5)301100, -1: 
1523:  (5)300110, -1: 
1524:  (5)310010, -1: 
1525:  (5)311000, -1: 
1526:  (5)301010, -1: 
1527:  (5)310100, -1: 
1528:  (5)211010, 223:  (6)211110
1529:  (5)301100, -1: 
1530:  (5)210110, 223:  (6)211110
1531:  (5)300110, -1: 
1532:  (5)310010, -1: 
1533:  (5)311000, -1: 
1534:  (5)211100, 223:  (6)211110
1535:  (5)201110, 223:  (6)211110
1536:  (5)301010, -1: 
1537:  (5)310100, -1: 
1538:  (5)211010, 223:  (6)211110
1539:  (5)301100, -1: 
1540:  (5)210110, 223:  (6)211110
1541:  (5)300110, -1: 
1542:  (5)310010, -1: 
1543:  (5)311000, -1: 
1544:  (5)211100, 223:  (6)211110
1545:  (5)201110, 223:  (6)211110
1546:  (5)301010, -1: 
1547:  (5)310100, -1: 
1548:  (5)301100, -1: 
1549:  (5)300110, -1: 
1550:  (5)310010, -1: 
1551:  (5)311000, -1: 
1552:  (5)301010, -1: 
1553:  (5)310100, -1: 
1554:  (5)301100, -1: 
1555:  (5)300110, -1: 
1556:  (5)310010, -1: 
1557:  (5)311000, -1: 
1558:  (5)301010, -1: 
1559:  (5)310100, -1: 
1560:  (5)211010, 223:  (6)211110
1561:  (5)301100, -1: 
1562:  (5)210110, 223:  (6)211110
1563:  (5)300110, -1: 
1564:  (5)310010, -1: 
1565:  (5)311000, -1: 
1566:  (5)211100, 223:  (6)211110
1567:  (5)201110, 223:  (6)211110
1568:  (5)130100, -1: 
1569:  (5)031010, -1: 
1570:  (5)030110, -1: 
1571:  (5)130010, -1: 
1572:  (5)131000, -1: 
1573:  (5)031100, -1: 
1574:  (5)121010, 63:  (6)121110
1575:  (5)130100, -1: 
1576:  (5)031010, -1: 
1577:  (5)121100, 62:  (6)122100
1578:  (5)030110, -1: 
1579:  (5)120110, 63:  (6)121110
1580:  (5)130010, -1: 
1581:  (5)131000, -1: 
1582:  (5)031100, -1: 
1583:  (5)021110, 63:  (6)121110
1584:  (5)130100, -1: 
1585:  (5)031010, -1: 
1586:  (5)030110, -1: 
1587:  (5)130010, -1: 
1588:  (5)131000, -1: 
1589:  (5)031100, -1: 
1590:  (5)121010, 63:  (6)121110
1591:  (5)130100, -1: 
1592:  (5)031010, -1: 
1593:  (5)121100, 62:  (6)122100
1594:  (5)030110, -1: 
1595:  (5)120110, 63:  (6)121110
1596:  (5)130010, -1: 
1597:  (5)131000, -1: 
1598:  (5)031100, -1: 
1599:  (5)021110, 63:  (6)121110
1600:  (5)121010, 63:  (6)121110
1601:  (5)130100, -1: 
1602:  (5)031010, -1: 
1603:  (5)121100, 62:  (6)122100
1604:  (5)030110, -1: 
1605:  (5)120110, 63:  (6)121110
1606:  (5)130010, -1: 
1607:  (5)131000, -1: 
1608:  (5)031100, -1: 
1609:  (5)021110, 63:  (6)121110
1610:  (5)130100, -1: 
1611:  (5)031010, -1: 
1612:  (5)030110, -1: 
1613:  (5)130010, -1: 
1614:  (5)131000, -1: 
1615:  (5)031100, -1: 
1616:  (5)103010, -1: 
1617:  (5)112100, 3:  (6)112110
1618:  (5)013010, -1: 
1619:  (5)103100, -1: 
1620:  (5)012110, 2:  (6)012210
1621:  (5)102110, 3:  (6)112110
1622:  (5)112010, 3:  (6)112110
1623:  (5)113000, -1: 
1624:  (5)013100, -1: 
1625:  (5)003110, -1: 
1626:  (5)103010, -1: 
1627:  (5)013010, -1: 
1628:  (5)103100, -1: 
1629:  (5)113000, -1: 
1630:  (5)013100, -1: 
1631:  (5)003110, -1: 
1632:  (5)103010, -1: 
1633:  (5)013010, -1: 
1634:  (5)103100, -1: 
1635:  (5)113000, -1: 
1636:  (5)013100, -1: 
1637:  (5)003110, -1: 
1638:  (5)103010, -1: 
1639:  (5)013010, -1: 
1640:  (5)103100, -1: 
1641:  (5)113000, -1: 
1642:  (5)013100, -1: 
1643:  (5)003110, -1: 
1644:  (5)103010, -1: 
1645:  (5)112100, 3:  (6)112110
1646:  (5)013010, -1: 
1647:  (5)103100, -1: 
1648:  (5)012110, 2:  (6)012210
1649:  (5)102110, 3:  (6)112110
1650:  (5)112010, 3:  (6)112110
1651:  (5)113000, -1: 
1652:  (5)013100, -1: 
1653:  (5)003110, -1: 
1654:  (5)103010, -1: 
1655:  (5)112100, 3:  (6)112110
1656:  (5)013010, -1: 
1657:  (5)103100, -1: 
1658:  (5)012110, 2:  (6)012210
1659:  (5)102110, 3:  (6)112110
1660:  (5)112010, 3:  (6)112110
1661:  (5)113000, -1: 
1662:  (5)013100, -1: 
1663:  (5)003110, -1: 
1664:  (5)101210, 5:  (6)101220
1665:  (5)110300, -1: 
1666:  (5)011210, 2:  (6)012210
1667:  (5)101300, -1: 
1668:  (5)010310, -1: 
1669:  (5)100310, -1: 
1670:  (5)110210, 9:  (6)111210
1671:  (5)111200, 9:  (6)111210
