0:  (7)321010, 596:  (9)332010
140:  (7)013120, 2:  (9)013320
141:  (7)103120, 3:  (9)113220
142:  (7)113020, 3:  (9)113220
143:  (7)013120, 2:  (9)013320
144:  (7)121300, 67:  (9)122310
145:  (7)210310, 256:  (9)211320
146:  (7)120310, 67:  (9)122310
147:  (7)211300, 256:  (9)211320
148:  (7)201310, 253:  (9)201330
149:  (7)021310, 61:  (9)023310
150:  (7)110320, 9:  (9)112320
151:  (7)101320, 5:  (9)102330
152:  (7)210310, 256:  (9)211320
153:  (7)011320, 2:  (9)013320
154:  (7)211300, 256:  (9)211320
155:  (7)201310, 253:  (9)201330
156:  (7)110320, 9:  (9)112320
157:  (7)110320, 9:  (9)112320
158:  (7)110320, 9:  (9)112320
159:  (7)101320, 5:  (9)102330
160:  (7)101320, 5:  (9)102330
161:  (7)101320, 5:  (9)102330
162:  (7)011320, 2:  (9)013320
163:  (7)011320, 2:  (9)013320
164:  (7)011320, 2:  (9)013320
165:  (7)112300, 9:  (9)112320
166:  (7)112300, 9:  (9)112320
167:  (7)112300, 9:  (9)112320
168:  (7)112300, 9:  (9)112320
169:  (7)012310, 2:  (9)013320
170:  (7)012310, 2:  (9)013320
171:  (7)012310, 2:  (9)013320
172:  (7)012310, 2:  (9)013320
173:  (7)102310, 5:  (9)102330
174:  (7)102310, 5:  (9)102330
175:  (7)102310, 5:  (9)102330
176:  (7)102310, 5:  (9)102330
177:  (7)121300, 67:  (9)122310
178:  (7)120310, 67:  (9)122310
179:  (7)021310, 61:  (9)023310
180:  (7)210310, 256:  (9)211320
181:  (7)211300, 256:  (9)211320
182:  (7)201310, 253:  (9)201330
183:  (7)121300, 67:  (9)122310
184:  (7)120310, 67:  (9)122310
185:  (7)021310, 61:  (9)023310
186:  (7)210310, 256:  (9)211320
187:  (7)211300, 256:  (9)211320
188:  (7)201310, 253:  (9)201330
189:  (7)121300, 67:  (9)122310
190:  (7)120310, 67:  (9)122310
191:  (7)021310, 61:  (9)023310
192:  (7)121030, 109:  (9)121230
193:  (7)211030, 241:  (9)211230
194:  (7)210130, 241:  (9)211230
195:  (7)120130, 109:  (9)121230
196:  (7)201130, 241:  (9)211230
197:  (7)021130, 109:  (9)121230
198:  (7)211030, 241:  (9)211230
199:  (7)211030, 241:  (9)211230
200:  (7)211030, 241:  (9)211230
201:  (7)210130, 241:  (9)211230
202:  (7)210130, 241:  (9)211230
203:  (7)210130, 241:  (9)211230
204:  (7)201130, 241:  (9)211230
205:  (7)201130, 241:  (9)211230
206:  (7)201130, 241:  (9)211230
207:  (7)101230, 4:  (9)112230
208:  (7)101230, 4:  (9)112230
209:  (7)101230, 4:  (9)112230
210:  (7)101230, 4:  (9)112230
211:  (7)011230, 4:  (9)112230
212:  (7)011230, 4:  (9)112230
213:  (7)011230, 4:  (9)112230
214:  (7)011230, 4:  (9)112230
215:  (7)110230, 4:  (9)112230
216:  (7)110230, 4:  (9)112230
217:  (7)110230, 4:  (9)112230
218:  (7)110230, 4:  (9)112230
219:  (7)012130, 4:  (9)112230
220:  (7)102130, 4:  (9)112230
221:  (7)112030, 4:  (9)112230
222:  (7)121030, 109:  (9)121230
223:  (7)012130, 4:  (9)112230
224:  (7)120130, 109:  (9)121230
225:  (7)102130, 4:  (9)112230
226:  (7)112030, 4:  (9)112230
227:  (7)021130, 109:  (9)121230
228:  (7)012130, 4:  (9)112230
229:  (7)102130, 4:  (9)112230
230:  (7)112030, 4:  (9)112230
231:  (7)121030, 109:  (9)121230
232:  (7)121030, 109:  (9)121230
233:  (7)120130, 109:  (9)121230
234:  (7)120130, 109:  (9)121230
235:  (7)021130, 109:  (9)121230
236:  (7)021130, 109:  (9)121230
237:  (7)012130, 4:  (9)112230
238:  (7)102130, 4:  (9)112230
239:  (7)112030, 4:  (9)112230
240:  (7)321010, 596:  (9)332010
241:  (7)301210, 757:  (9)312210
242:  (7)321010, 596:  (9)332010
243:  (7)301210, 757:  (9)312210
244:  (7)321010, 596:  (9)332010
245:  (7)301210, 757:  (9)312210
246:  (7)312100, 597:  (9)322110
247:  (7)312100, 597:  (9)322110
248:  (7)312100, 597:  (9)322110
249:  (7)321100, 597:  (9)322110
250:  (7)321100, 597:  (9)322110
251:  (7)321100, 597:  (9)322110
252:  (7)320110, 597:  (9)322110
253:  (7)302110, 597:  (9)322110
254:  (7)320110, 597:  (9)322110
255:  (7)302110, 597:  (9)322110
256:  (7)302110, 597:  (9)322110
257:  (7)320110, 597:  (9)322110
258:  (7)312010, 596:  (9)332010
259:  (7)310210, 757:  (9)312210
260:  (7)312010, 596:  (9)332010
261:  (7)312010, 596:  (9)332010
262:  (7)310210, 757:  (9)312210
263:  (7)310210, 757:  (9)312210
264:  (7)311200, 757:  (9)312210
265:  (7)311200, 757:  (9)312210
266:  (7)311200, 757:  (9)312210
267:  (7)321010, 596:  (9)332010
268:  (7)321010, 596:  (9)332010
269:  (7)321010, 596:  (9)332010
270:  (7)310120, 638:  (9)321120
271:  (7)312100, 597:  (9)322110
272:  (7)312100, 597:  (9)322110
273:  (7)310120, 638:  (9)321120
274:  (7)312100, 597:  (9)322110
275:  (7)310120, 638:  (9)321120
276:  (7)321100, 597:  (9)322110
277:  (7)301120, 638:  (9)321120
278:  (7)321100, 597:  (9)322110
279:  (7)321100, 597:  (9)322110
280:  (7)301120, 638:  (9)321120
281:  (7)301120, 638:  (9)321120
282:  (7)320110, 597:  (9)322110
283:  (7)320110, 597:  (9)322110
284:  (7)302110, 597:  (9)322110
285:  (7)302110, 597:  (9)322110
286:  (7)320110, 597:  (9)322110
287:  (7)302110, 597:  (9)322110
288:  (7)312010, 596:  (9)332010
289:  (7)312010, 596:  (9)332010
290:  (7)312010, 596:  (9)332010
291:  (7)311020, 637:  (9)331020
292:  (7)311020, 637:  (9)331020
293:  (7)311020, 637:  (9)331020
294:  (7)321010, 596:  (9)332010
295:  (7)301210, 757:  (9)312210
296:  (7)321010, 596:  (9)332010
297:  (7)301210, 757:  (9)312210
298:  (7)321010, 596:  (9)332010
299:  (7)301210, 757:  (9)312210
300:  (7)310120, 638:  (9)321120
301:  (7)310120, 638:  (9)321120
302:  (7)310120, 638:  (9)321120
303:  (7)321100, 597:  (9)322110
304:  (7)301120, 638:  (9)321120
305:  (7)301120, 638:  (9)321120
306:  (7)321100, 597:  (9)322110
307:  (7)301120, 638:  (9)321120
308:  (7)321100, 597:  (9)322110
309:  (7)320110, 597:  (9)322110
310:  (7)320110, 597:  (9)322110
311:  (7)320110, 597:  (9)322110
312:  (7)310210, 757:  (9)312210
313:  (7)310210, 757:  (9)312210
314:  (7)310210, 757:  (9)312210
315:  (7)311020, 637:  (9)331020
316:  (7)311200, 757:  (9)312210
317:  (7)311020, 637:  (9)331020
318:  (7)311020, 637:  (9)331020
319:  (7)311200, 757:  (9)312210
320:  (7)311200, 757:  (9)312210
321:  (7)301210, 757:  (9)312210
322:  (7)301210, 757:  (9)312210
323:  (7)301210, 757:  (9)312210
324:  (7)310120, 638:  (9)321120
325:  (7)310120, 638:  (9)321120
326:  (7)312100, 597:  (9)322110
327:  (7)312100, 597:  (9)322110
328:  (7)312100, 597:  (9)322110
329:  (7)310120, 638:  (9)321120
330:  (7)301120, 638:  (9)321120
331:  (7)301120, 638:  (9)321120
332:  (7)301120, 638:  (9)321120
333:  (7)302110, 597:  (9)322110
334:  (7)302110, 597:  (9)322110
335:  (7)302110, 597:  (9)322110
336:  (7)310210, 757:  (9)312210
337:  (7)312010, 596:  (9)332010
338:  (7)310210, 757:  (9)312210
339:  (7)312010, 596:  (9)332010
340:  (7)310210, 757:  (9)312210
341:  (7)312010, 596:  (9)332010
342:  (7)311020, 637:  (9)331020
343:  (7)311200, 757:  (9)312210
344:  (7)311020, 637:  (9)331020
345:  (7)311200, 757:  (9)312210
346:  (7)311200, 757:  (9)312210
347:  (7)311020, 637:  (9)331020
348:  (7)132100, 314:  (9)133200
349:  (7)132100, 314:  (9)133200
350:  (7)132100, 314:  (9)133200
351:  (7)231010, 464:  (9)232110
352:  (7)031210, 315:  (9)132210
353:  (7)231010, 464:  (9)232110
354:  (7)231010, 464:  (9)232110
355:  (7)031210, 315:  (9)132210
356:  (7)031210, 315:  (9)132210
357:  (7)230110, 464:  (9)232110
358:  (7)032110, 315:  (9)132210
359:  (7)032110, 315:  (9)132210
360:  (7)230110, 464:  (9)232110
361:  (7)032110, 315:  (9)132210
362:  (7)230110, 464:  (9)232110
363:  (7)132010, 315:  (9)132210
364:  (7)130210, 315:  (9)132210
365:  (7)132010, 315:  (9)132210
366:  (7)132010, 315:  (9)132210
367:  (7)130210, 315:  (9)132210
368:  (7)130210, 315:  (9)132210
369:  (7)131200, 314:  (9)133200
370:  (7)131200, 314:  (9)133200
371:  (7)131200, 314:  (9)133200
372:  (7)231100, 463:  (9)233100
373:  (7)231100, 463:  (9)233100
374:  (7)231100, 463:  (9)233100
375:  (7)130120, 361:  (9)131220
376:  (7)132100, 314:  (9)133200
377:  (7)132100, 314:  (9)133200
378:  (7)130120, 361:  (9)131220
379:  (7)132100, 314:  (9)133200
380:  (7)130120, 361:  (9)131220
381:  (7)231010, 464:  (9)232110
382:  (7)231010, 464:  (9)232110
383:  (7)231010, 464:  (9)232110
384:  (7)230110, 464:  (9)232110
385:  (7)230110, 464:  (9)232110
386:  (7)032110, 315:  (9)132210
387:  (7)230110, 464:  (9)232110
388:  (7)032110, 315:  (9)132210
389:  (7)032110, 315:  (9)132210
390:  (7)132010, 315:  (9)132210
391:  (7)132010, 315:  (9)132210
392:  (7)132010, 315:  (9)132210
393:  (7)131020, 361:  (9)131220
394:  (7)131020, 361:  (9)131220
395:  (7)131020, 361:  (9)131220
396:  (7)231100, 463:  (9)233100
397:  (7)231100, 463:  (9)233100
398:  (7)031120, 361:  (9)131220
399:  (7)231100, 463:  (9)233100
400:  (7)031120, 361:  (9)131220
401:  (7)031120, 361:  (9)131220
402:  (7)130120, 361:  (9)131220
403:  (7)130120, 361:  (9)131220
404:  (7)130120, 361:  (9)131220
405:  (7)231010, 464:  (9)232110
406:  (7)231010, 464:  (9)232110
407:  (7)031210, 315:  (9)132210
408:  (7)231010, 464:  (9)232110
409:  (7)031210, 315:  (9)132210
410:  (7)031210, 315:  (9)132210
411:  (7)230110, 464:  (9)232110
412:  (7)230110, 464:  (9)232110
413:  (7)230110, 464:  (9)232110
414:  (7)130210, 315:  (9)132210
415:  (7)130210, 315:  (9)132210
416:  (7)130210, 315:  (9)132210
417:  (7)131020, 361:  (9)131220
418:  (7)131200, 314:  (9)133200
419:  (7)131020, 361:  (9)131220
420:  (7)131020, 361:  (9)131220
421:  (7)131200, 314:  (9)133200
422:  (7)131200, 314:  (9)133200
423:  (7)231100, 463:  (9)233100
424:  (7)231100, 463:  (9)233100
425:  (7)031120, 361:  (9)131220
426:  (7)031120, 361:  (9)131220
427:  (7)031120, 361:  (9)131220
428:  (7)231100, 463:  (9)233100
429:  (7)130120, 361:  (9)131220
430:  (7)132100, 314:  (9)133200
431:  (7)132100, 314:  (9)133200
432:  (7)130120, 361:  (9)131220
433:  (7)132100, 314:  (9)133200
434:  (7)130120, 361:  (9)131220
435:  (7)031210, 315:  (9)132210
436:  (7)031210, 315:  (9)132210
437:  (7)031210, 315:  (9)132210
438:  (7)032110, 315:  (9)132210
439:  (7)032110, 315:  (9)132210
440:  (7)032110, 315:  (9)132210
441:  (7)130210, 315:  (9)132210
442:  (7)132010, 315:  (9)132210
443:  (7)130210, 315:  (9)132210
444:  (7)132010, 315:  (9)132210
445:  (7)132010, 315:  (9)132210
446:  (7)130210, 315:  (9)132210
447:  (7)131200, 314:  (9)133200
448:  (7)131020, 361:  (9)131220
449:  (7)131200, 314:  (9)133200
450:  (7)131020, 361:  (9)131220
451:  (7)131020, 361:  (9)131220
452:  (7)131200, 314:  (9)133200
453:  (7)031120, 361:  (9)131220
454:  (7)031120, 361:  (9)131220
455:  (7)031120, 361:  (9)131220
456:  (7)123010, 62:  (9)123210
457:  (7)103210, 3:  (9)113220
458:  (7)123010, 62:  (9)123210
459:  (7)103210, 3:  (9)113220
460:  (7)123010, 62:  (9)123210
461:  (7)103210, 3:  (9)113220
462:  (7)213010, 224:  (9)213210
463:  (7)013210, 2:  (9)013320
464:  (7)213010, 224:  (9)213210
465:  (7)213010, 224:  (9)213210
466:  (7)013210, 2:  (9)013320
467:  (7)013210, 2:  (9)013320
468:  (7)123100, 62:  (9)123210
469:  (7)123100, 62:  (9)123210
470:  (7)123100, 62:  (9)123210
471:  (7)113200, 3:  (9)113220
472:  (7)113200, 3:  (9)113220
473:  (7)113200, 3:  (9)113220
474:  (7)213100, 224:  (9)213210
475:  (7)213100, 224:  (9)213210
476:  (7)213100, 224:  (9)213210
477:  (7)203110, 224:  (9)213210
478:  (7)023110, 61:  (9)023310
479:  (7)023110, 61:  (9)023310
480:  (7)203110, 224:  (9)213210
481:  (7)203110, 224:  (9)213210
482:  (7)023110, 61:  (9)023310
483:  (7)123010, 62:  (9)123210
484:  (7)123010, 62:  (9)123210
485:  (7)123010, 62:  (9)123210
486:  (7)213010, 224:  (9)213210
487:  (7)213010, 224:  (9)213210
488:  (7)213010, 224:  (9)213210
489:  (7)123100, 62:  (9)123210
490:  (7)103120, 3:  (9)113220
491:  (7)123100, 62:  (9)123210
492:  (7)123100, 62:  (9)123210
493:  (7)103120, 3:  (9)113220
494:  (7)103120, 3:  (9)113220
495:  (7)113020, 3:  (9)113220
496:  (7)113020, 3:  (9)113220
497:  (7)113020, 3:  (9)113220
498:  (7)213100, 224:  (9)213210
499:  (7)213100, 224:  (9)213210
500:  (7)013120, 2:  (9)013320
501:  (7)213100, 224:  (9)213210
502:  (7)013120, 2:  (9)013320
503:  (7)013120, 2:  (9)013320
504:  (7)203110, 224:  (9)213210
505:  (7)023110, 61:  (9)023310
506:  (7)203110, 224:  (9)213210
507:  (7)023110, 61:  (9)023310
508:  (7)203110, 224:  (9)213210
509:  (7)023110, 61:  (9)023310
510:  (7)103210, 3:  (9)113220
511:  (7)103210, 3:  (9)113220
512:  (7)103210, 3:  (9)113220
513:  (7)213010, 224:  (9)213210
514:  (7)013210, 2:  (9)013320
515:  (7)013210, 2:  (9)013320
516:  (7)213010, 224:  (9)213210
517:  (7)213010, 224:  (9)213210
518:  (7)013210, 2:  (9)013320
519:  (7)103120, 3:  (9)113220
520:  (7)103120, 3:  (9)113220
521:  (7)103120, 3:  (9)113220
522:  (7)113020, 3:  (9)113220
523:  (7)113200, 3:  (9)113220
524:  (7)113020, 3:  (9)113220
525:  (7)113200, 3:  (9)113220
526:  (7)113200, 3:  (9)113220
527:  (7)113020, 3:  (9)113220
528:  (7)213100, 224:  (9)213210
529:  (7)013120, 2:  (9)013320
530:  (7)013120, 2:  (9)013320
531:  (7)213100, 224:  (9)213210
532:  (7)213100, 224:  (9)213210
533:  (7)013120, 2:  (9)013320
534:  (7)203110, 224:  (9)213210
535:  (7)203110, 224:  (9)213210
536:  (7)203110, 224:  (9)213210
537:  (7)103210, 3:  (9)113220
538:  (7)103210, 3:  (9)113220
539:  (7)123010, 62:  (9)123210
540:  (7)123010, 62:  (9)123210
541:  (7)123010, 62:  (9)123210
542:  (7)103210, 3:  (9)113220
543:  (7)013210, 2:  (9)013320
544:  (7)013210, 2:  (9)013320
545:  (7)013210, 2:  (9)013320
546:  (7)103120, 3:  (9)113220
547:  (7)123100, 62:  (9)123210
548:  (7)123100, 62:  (9)123210
549:  (7)103120, 3:  (9)113220
550:  (7)103120, 3:  (9)113220
551:  (7)123100, 62:  (9)123210
552:  (7)113200, 3:  (9)113220
553:  (7)113020, 3:  (9)113220
554:  (7)113200, 3:  (9)113220
555:  (7)113020, 3:  (9)113220
556:  (7)113020, 3:  (9)113220
557:  (7)113200, 3:  (9)113220
558:  (7)013120, 2:  (9)013320
559:  (7)013120, 2:  (9)013320
560:  (7)013120, 2:  (9)013320
561:  (7)023110, 61:  (9)023310
562:  (7)023110, 61:  (9)023310
563:  (7)023110, 61:  (9)023310
564:  (7)112300, 9:  (9)112320
565:  (7)112300, 9:  (9)112320
566:  (7)112300, 9:  (9)112320
567:  (7)121300, 67:  (9)122310
568:  (7)121300, 67:  (9)122310
569:  (7)121300, 67:  (9)122310
570:  (7)210310, 256:  (9)211320
571:  (7)012310, 2:  (9)013320
572:  (7)012310, 2:  (9)013320
573:  (7)210310, 256:  (9)211320
574:  (7)012310, 2:  (9)013320
575:  (7)210310, 256:  (9)211320
576:  (7)120310, 67:  (9)122310
577:  (7)102310, 5:  (9)102330
578:  (7)120310, 67:  (9)122310
579:  (7)102310, 5:  (9)102330
580:  (7)102310, 5:  (9)102330
581:  (7)120310, 67:  (9)122310
582:  (7)211300, 256:  (9)211320
583:  (7)211300, 256:  (9)211320
584:  (7)211300, 256:  (9)211320
585:  (7)201310, 253:  (9)201330
586:  (7)021310, 61:  (9)023310
587:  (7)021310, 61:  (9)023310
588:  (7)201310, 253:  (9)201330
589:  (7)201310, 253:  (9)201330
590:  (7)021310, 61:  (9)023310
591:  (7)110320, 9:  (9)112320
592:  (7)110320, 9:  (9)112320
593:  (7)110320, 9:  (9)112320
594:  (7)121300, 67:  (9)122310
595:  (7)101320, 5:  (9)102330
596:  (7)101320, 5:  (9)102330
597:  (7)121300, 67:  (9)122310
598:  (7)101320, 5:  (9)102330
599:  (7)121300, 67:  (9)122310
600:  (7)210310, 256:  (9)211320
601:  (7)210310, 256:  (9)211320
602:  (7)210310, 256:  (9)211320
603:  (7)120310, 67:  (9)122310
604:  (7)120310, 67:  (9)122310
605:  (7)120310, 67:  (9)122310
606:  (7)211300, 256:  (9)211320
607:  (7)211300, 256:  (9)211320
608:  (7)011320, 2:  (9)013320
609:  (7)011320, 2:  (9)013320
610:  (7)011320, 2:  (9)013320
611:  (7)211300, 256:  (9)211320
612:  (7)201310, 253:  (9)201330
613:  (7)021310, 61:  (9)023310
614:  (7)201310, 253:  (9)201330
615:  (7)021310, 61:  (9)023310
616:  (7)201310, 253:  (9)201330
617:  (7)021310, 61:  (9)023310
618:  (7)110320, 9:  (9)112320
619:  (7)110320, 9:  (9)112320
620:  (7)112300, 9:  (9)112320
621:  (7)112300, 9:  (9)112320
622:  (7)112300, 9:  (9)112320
623:  (7)110320, 9:  (9)112320
624:  (7)101320, 5:  (9)102330
625:  (7)101320, 5:  (9)102330
626:  (7)101320, 5:  (9)102330
627:  (7)210310, 256:  (9)211320
628:  (7)012310, 2:  (9)013320
629:  (7)210310, 256:  (9)211320
630:  (7)012310, 2:  (9)013320
631:  (7)210310, 256:  (9)211320
632:  (7)012310, 2:  (9)013320
633:  (7)102310, 5:  (9)102330
634:  (7)102310, 5:  (9)102330
635:  (7)102310, 5:  (9)102330
636:  (7)211300, 256:  (9)211320
637:  (7)011320, 2:  (9)013320
638:  (7)011320, 2:  (9)013320
639:  (7)211300, 256:  (9)211320
640:  (7)211300, 256:  (9)211320
641:  (7)011320, 2:  (9)013320
642:  (7)201310, 253:  (9)201330
643:  (7)201310, 253:  (9)201330
644:  (7)201310, 253:  (9)201330
645:  (7)110320, 9:  (9)112320
646:  (7)112300, 9:  (9)112320
647:  (7)112300, 9:  (9)112320
648:  (7)110320, 9:  (9)112320
649:  (7)112300, 9:  (9)112320
650:  (7)110320, 9:  (9)112320
651:  (7)101320, 5:  (9)102330
652:  (7)121300, 67:  (9)122310
653:  (7)121300, 67:  (9)122310
654:  (7)101320, 5:  (9)102330
655:  (7)101320, 5:  (9)102330
656:  (7)121300, 67:  (9)122310
657:  (7)012310, 2:  (9)013320
658:  (7)012310, 2:  (9)013320
659:  (7)012310, 2:  (9)013320
660:  (7)102310, 5:  (9)102330
661:  (7)120310, 67:  (9)122310
662:  (7)102310, 5:  (9)102330
663:  (7)120310, 67:  (9)122310
664:  (7)102310, 5:  (9)102330
665:  (7)120310, 67:  (9)122310
666:  (7)011320, 2:  (9)013320
667:  (7)011320, 2:  (9)013320
668:  (7)011320, 2:  (9)013320
669:  (7)021310, 61:  (9)023310
670:  (7)021310, 61:  (9)023310
671:  (7)021310, 61:  (9)023310
672:  (7)121030, 109:  (9)121230
673:  (7)121030, 109:  (9)121230
674:  (7)121030, 109:  (9)121230
675:  (7)211030, 241:  (9)211230
676:  (7)211030, 241:  (9)211230
677:  (7)211030, 241:  (9)211230
678:  (7)210130, 241:  (9)211230
679:  (7)210130, 241:  (9)211230
680:  (7)012130, 4:  (9)112230
681:  (7)210130, 241:  (9)211230
682:  (7)012130, 4:  (9)112230
683:  (7)012130, 4:  (9)112230
684:  (7)120130, 109:  (9)121230
685:  (7)120130, 109:  (9)121230
686:  (7)102130, 4:  (9)112230
687:  (7)102130, 4:  (9)112230
688:  (7)120130, 109:  (9)121230
689:  (7)102130, 4:  (9)112230
690:  (7)112030, 4:  (9)112230
691:  (7)112030, 4:  (9)112230
692:  (7)112030, 4:  (9)112230
693:  (7)201130, 241:  (9)211230
694:  (7)021130, 109:  (9)121230
695:  (7)201130, 241:  (9)211230
696:  (7)021130, 109:  (9)121230
697:  (7)201130, 241:  (9)211230
698:  (7)021130, 109:  (9)121230
699:  (7)121030, 109:  (9)121230
700:  (7)101230, 4:  (9)112230
701:  (7)121030, 109:  (9)121230
702:  (7)101230, 4:  (9)112230
703:  (7)121030, 109:  (9)121230
704:  (7)101230, 4:  (9)112230
705:  (7)211030, 241:  (9)211230
706:  (7)211030, 241:  (9)211230
707:  (7)011230, 4:  (9)112230
708:  (7)211030, 241:  (9)211230
709:  (7)011230, 4:  (9)112230
710:  (7)011230, 4:  (9)112230
711:  (7)210130, 241:  (9)211230
712:  (7)210130, 241:  (9)211230
713:  (7)210130, 241:  (9)211230
714:  (7)120130, 109:  (9)121230
715:  (7)120130, 109:  (9)121230
716:  (7)120130, 109:  (9)121230
717:  (7)110230, 4:  (9)112230
718:  (7)110230, 4:  (9)112230
719:  (7)110230, 4:  (9)112230
720:  (7)201130, 241:  (9)211230
721:  (7)021130, 109:  (9)121230
722:  (7)201130, 241:  (9)211230
723:  (7)021130, 109:  (9)121230
724:  (7)201130, 241:  (9)211230
725:  (7)021130, 109:  (9)121230
726:  (7)101230, 4:  (9)112230
727:  (7)101230, 4:  (9)112230
728:  (7)101230, 4:  (9)112230
729:  (7)211030, 241:  (9)211230
730:  (7)011230, 4:  (9)112230
731:  (7)011230, 4:  (9)112230
732:  (7)211030, 241:  (9)211230
733:  (7)211030, 241:  (9)211230
734:  (7)011230, 4:  (9)112230
